Time,CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7
154,25.745044708252,24.6559143066406,27.5545101165771,24.8581714630127,25.6968898773193,22.5486850738525,22.9564056396484,22.8968143463135
156,25.7069206237793,24.6525039672852,27.5424709320068,24.8232574462891,25.6086025238037,22.5240058898926,22.9517917633057,22.8909950256348
158,25.6738147735596,24.6113700866699,27.5220050811768,24.8112182617188,25.5305500030518,22.5125675201416,22.9455718994141,22.8919982910156
160,25.620641708374,24.5947170257568,27.4108448028564,24.7833271026611,25.4408588409424,22.4900951385498,22.9317264556885,22.8775501251221
162,25.5937538146973,24.5419464111328,27.2126026153564,24.7365760803223,25.3666191101074,22.4917011260986,22.9224967956543,22.8621006011963
164,25.5674686431885,24.5070323944092,27.0189743041992,24.7080841064453,25.2801380157471,22.4624061584473,22.9317264556885,22.8376216888428
166,25.5455989837646,24.4823532104492,26.8181228637695,24.6739730834961,25.2161312103271,22.4481601715088,22.9232997894287,22.8334083557129
168,25.5191135406494,24.4253673553467,26.6883029937744,24.6466846466064,25.1549320220947,22.4270915985107,22.9263095855713,22.8338088989258
170,25.4956359863281,24.4030952453613,26.4878520965576,24.6450805664063,25.0748729705811,22.4170589447021,22.9216938018799,22.8344116210938
172,25.464334487915,24.3842353820801,26.3134880065918,24.6151828765869,25.0142765045166,22.4036140441895,22.9299201965332,22.8275890350342
174,25.4328327178955,24.3577480316162,26.1802558898926,24.589298248291,24.9653186798096,22.3961906433105,22.928316116333,22.8245792388916
176,25.405143737793,24.3288555145264,26.0309715270996,24.5784645080566,24.9041194915771,22.3863582611084,22.9228973388672,22.8279895782471
178,25.376651763916,24.3120002746582,25.8694477081299,24.5469627380371,24.8722152709961,22.3654918670654,22.9204902648926,22.8267860412598
180,25.3435440063477,24.2941417694092,25.7715301513672,24.5565929412842,24.8375034332275,22.3532524108887,22.9170799255371,22.8209667205811
182,25.3282947540283,24.2780895233154,25.6535491943359,24.5212783813477,24.7947654724121,22.3367977142334,22.9198875427246,22.8161525726318
184,25.3024101257324,24.2642459869385,25.5652618408203,24.5192718505859,24.7674770355225,22.3394069671631,22.9140701293945,22.8057174682617
186,25.2707080841064,24.2435779571533,25.4775791168213,24.5000095367432,24.7313594818115,22.343620300293,22.9060440063477,22.7826442718506
188,25.248836517334,24.2168922424316,25.3738422393799,24.4885730743408,24.681999206543,22.3101119995117,22.9074478149414,22.7637825012207
190,25.2099113464355,24.2060565948486,25.2733154296875,24.4624881744385,24.6543102264404,22.2924537658691,22.9144706726074,22.754150390625
192,25.1988754272461,24.1775646209717,25.1794109344482,24.4534587860107,24.6220054626465,22.2808170318604,22.9208908081055,22.7276649475098
194,25.1762008666992,24.178768157959,25.0578174591064,24.4378089904785,24.5967235565186,22.2420921325684,22.9170799255371,22.6915473937988
196,25.1446990966797,24.157299041748,24.9386310577393,24.4331932067871,24.5638160705566,22.2356700897217,22.9198875427246,22.6554317474365
198,25.1222267150879,24.1456604003906,24.802791595459,24.4219570159912,24.5293045043945,22.223030090332,22.9140701293945,22.6295471191406
200,25.0937347412109,24.1219844818115,24.7096900939941,24.4028949737549,24.5307083129883,22.2270431518555,22.9140701293945,22.5912227630615
202,25.0676498413086,24.1171684265137,24.6258182525635,24.3882465362549,24.4927864074707,22.2085819244385,22.9261074066162,22.5876121520996
204,25.0413646697998,24.0940933227539,24.5453567504883,24.3896522521973,24.4873695373535,22.1899223327637,22.9178810119629,22.5707569122314
206,25.0172863006592,24.0792465209961,24.4588756561279,24.3790168762207,24.4673042297363,22.1758766174316,22.9114608764648,22.556510925293
208,24.993408203125,24.0792465209961,24.3744029998779,24.3703899383545,24.445032119751,22.1610279083252,22.9257068634033,22.5226001739502
210,24.9719390869141,24.0738277435303,24.2528076171875,24.3647708892822,24.4131278991699,22.1538047790527,22.9333324432373,22.4951114654541
212,24.9434471130371,24.0579776763916,24.1735515594482,24.344705581665,24.3984813690186,22.1371517181396,22.9275131225586,22.4688262939453
214,24.91916847229,24.0461387634277,24.0950965881348,24.3250427246094,24.3814258575439,22.1174869537354,22.9405555725098,22.4738426208496
216,24.9011096954346,24.0369091033936,24.0527591705322,24.3178195953369,24.3565444946289,22.0926074981689,22.9313259124756,22.4549808502197
218,24.8860607147217,24.0361061096191,23.9666805267334,24.3035736083984,24.3200263977051,22.0793647766113,22.9317264556885,22.4343147277832
220,24.855562210083,24.0218601226807,23.9080905914307,24.3013668060303,24.3364791870117,22.0779590606689,22.9305229187012,22.4339122772217
222,24.8421192169189,24.0134334564209,23.8484973907471,24.2873210906982,24.3226356506348,22.0528774261475,22.9505882263184,22.4116401672363
224,24.8164348602295,23.994571685791,23.7680377960205,24.2776889801025,24.3011646270752,22.020975112915,22.945972442627,22.3957901000977
226,24.802188873291,23.9702930450439,23.683162689209,24.2600326538086,24.2829055786133,21.9914798736572,22.9451694488525,22.3616790771484
228,24.7755031585693,23.9921646118164,23.6169471740723,24.2473907470703,24.2696628570557,21.9722156524658,22.9301204681396,22.3524494171143
230,24.7779102325439,23.9568500518799,23.5577564239502,24.2447834014893,24.2572231292725,21.9587726593018,22.9552021026611,22.3450241088867
232,24.7548351287842,23.9638729095459,23.4897346496582,24.2259216308594,24.242977142334,21.97141456604,22.9455718994141,22.3269672393799
234,24.7425956726074,23.9534378051758,23.4279346466064,24.2465877532959,24.2437801361084,21.9499435424805,22.945972442627,22.3046951293945
236,24.7151069641113,23.9438076019287,23.3633251190186,24.231538772583,24.2056560516357,21.93630027771,22.9590148925781,22.2804145812988
238,24.7082843780518,23.941801071167,23.2979125976563,24.2170925140381,24.2010402679443,21.9248638153076,22.9614219665527,22.2681751251221
240,24.678186416626,23.9279556274414,23.2489547729492,24.1992340087891,24.1996364593506,21.9202480316162,22.9535980224609,22.2529258728027
242,24.6609306335449,23.9179229736328,23.1963844299316,24.2008399963379,24.189001083374,21.8983764648438,22.9513912200928,22.237476348877
244,24.6559143066406,23.9052829742432,23.1813354492188,24.1823806762695,24.1661281585693,21.8911533355713,22.9660377502441,22.2308540344238
246,24.6336421966553,23.9068870544434,23.1263580322266,24.1705417633057,24.1340236663818,21.8777103424072,22.9838962554932,22.2029647827148
248,24.632438659668,23.8994636535645,23.0826148986816,24.1538887023926,24.1392402648926,21.8552379608154,22.9718570709229,22.1907253265381
250,24.6165866851807,23.894847869873,23.0290412902832,24.1581020355225,24.1155643463135,21.8464088439941,22.9842967987061,22.1768798828125
252,24.5774612426758,23.8914375305176,22.9963359832764,24.1454601287842,24.1129550933838,21.8568420410156,22.9863033294678,22.1728668212891
254,24.5850849151611,23.8725757598877,22.9648342132568,24.1450595855713,24.1071357727051,21.854434967041,22.9790802001953,22.1437721252441
256,24.5557899475098,23.8603363037109,22.9241027832031,24.140043258667,24.0836601257324,21.8367767333984,22.9967365264893,22.1497917175293
258,24.5266952514648,23.8511066436768,22.8783531188965,24.1274013519287,24.0756340026855,21.829553604126,22.9947299957275,22.1241092681885
260,24.5180683135986,23.8460903167725,22.8522682189941,24.0963020324707,24.0629940032959,21.8283500671387,22.9943294525146,22.1064510345459
262,24.5158615112305,23.8256244659424,22.8041133880615,24.0774402618408,24.0463390350342,21.8279495239258,23.0033588409424,22.0906009674072
264,24.4865665435791,23.8218116760254,22.7449207305908,24.0770378112793,24.0256729125977,21.8122978210449,23.0117855072021,22.0623092651367
266,24.4612846374512,23.8264255523682,22.7108097076416,24.0670070648193,24.030086517334,21.8036708831787,23.0155982971191,22.0334148406982
268,24.4538593292236,23.8260250091553,22.6672687530518,24.0738277435303,24.0244674682617,21.798454284668,23.0170021057129,22.0137519836426
270,24.441219329834,23.8117790222168,22.6335601806641,24.0678081512451,24.0021953582764,21.7990550994873,23.0071716308594,22.0045204162598
272,24.4231605529785,23.8041534423828,22.6004524230957,24.0577754974365,24.0042018890381,21.776180267334,23.0135917663574,21.9834537506104
274,24.4093151092529,23.8045558929443,22.5765762329102,24.0411224365234,24.0044040679932,21.7898254394531,23.0067691802979,21.9738216400146
276,24.398078918457,23.7802772521973,22.5462779998779,24.0393161773682,23.9981822967529,21.7880191802979,23.0121879577637,21.954158782959
278,24.380823135376,23.786096572876,22.5119667053223,24.033899307251,24.0044040679932,21.7713661193848,23.0336570739746,21.9413166046143
280,24.359354019165,23.7764644622803,22.4762496948242,24.0232639312744,23.9951725006104,21.766149520874,23.0320510864258,21.9365005493164
282,24.3623638153076,23.76442527771,22.4874858856201,24.0058078765869,23.9839363098145,21.7569179534912,23.0244274139404,21.9238605499268
284,24.348518371582,23.7559986114502,22.4397315979004,24.0090179443359,23.965877532959,21.7703628540039,23.0286407470703,21.9142284393311
286,24.335075378418,23.7555961608887,22.4100360870361,23.9931659698486,23.9556446075439,21.7490940093994,23.027437210083,21.9019889831543
288,24.3049774169922,23.7399463653564,22.3540534973145,23.9831352233887,23.952033996582,21.7085628509521,23.0256309509277,21.8708877563477
290,24.3091907501221,23.7491760253906,22.3036918640137,23.97731590271,23.944408416748,21.6989307403564,23.0374698638916,21.8411922454834
292,24.2969512939453,23.746768951416,22.261754989624,23.9727001190186,23.9291591644287,21.6650199890137,23.0404796600342,21.7954444885254
294,24.2907314300537,23.7371368408203,22.2344665527344,23.9793224334717,23.937385559082,21.628101348877,23.0432872772217,21.7613334655762
296,24.2664527893066,23.7475700378418,22.1845054626465,23.9676837921143,23.9225387573242,21.5992069244385,23.0555286407471,21.7354488372803
298,24.2616367340088,23.7403469085693,22.1279220581055,23.9516315460205,23.9155158996582,21.5761337280273,23.0509128570557,21.7043476104736
300,24.2437801361084,23.7303142547607,22.1144771575928,23.9516315460205,23.9125061035156,21.5781383514404,23.0493068695068,21.6828784942627
302,24.2379608154297,23.7202816009521,22.0998306274414,23.9415988922119,23.9205322265625,21.5650978088379,23.0651588439941,21.6602058410645
304,24.228931427002,23.718677520752,22.0631103515625,23.9305648803711,23.9012699127197,21.5616855621338,23.0651588439941,21.6493701934814
306,24.2146854400635,23.7022247314453,22.0442504882813,23.9301624298096,23.8924407958984,21.5656986236572,23.0713787078857,21.645959854126
308,24.1900043487549,23.7094478607178,22.0019130706787,23.9197292327881,23.8936443328857,21.5492458343506,23.0605449676514,21.6367282867432
310,24.1807746887207,23.70041847229,21.9930839538574,23.9155158996582,23.8848152160645,21.5408191680908,23.0675659179688,21.6355247497559
312,24.174955368042,23.7000160217285,21.9778347015381,23.9125061035156,23.8763885498047,21.5416202545166,23.0824146270752,21.6148586273193
314,24.1615123748779,23.7080421447754,21.9511489868164,23.8962535858154,23.8806018829346,21.5335941314697,23.1032829284668,21.6106452941895
316,24.1689357757568,23.6817569732666,21.9318866729736,23.8946475982666,23.8731784820557,21.5412197113037,23.1343841552734,21.5992069244385
318,24.1589050292969,23.6943988800049,21.9409160614014,23.8874244689941,23.8739814758301,21.5173416137695,23.17551612854,21.588773727417
320,24.1318168640137,23.669116973877,21.9170379638672,23.8832111358643,23.8537139892578,21.5131282806396,23.2343082427979,21.5809478759766
322,24.1452598571777,23.6699199676514,21.8935623168945,23.866756439209,23.845890045166,21.5042991638184,23.2551746368408,21.5765342712402
324,24.1169681549072,23.6687145233154,21.8785133361816,23.849702835083,23.8545169830322,21.5055046081543,23.423921585083,21.5733242034912
326,24.1215839385986,23.6645011901855,21.8492183685303,23.859733581543,23.8474941253662,21.4748039245605,24.3551406860352,21.5345973968506
328,24.1029224395752,23.6598873138428,21.8247394561768,23.8615398406982,23.8390674591064,21.4443054199219,24.6053504943848,21.5231609344482
330,24.0906829833984,23.6695175170898,21.7819995880127,23.8454875946045,23.8336505889893,21.4220333099365,25.0184898376465,21.4816265106201
332,24.0838603973389,23.6434326171875,21.7633399963379,23.831241607666,23.8230152130127,21.396951675415,25.7231750488281,21.4623641967773
334,24.0752334594727,23.6418285369873,21.7274227142334,23.8196048736572,23.8260250091553,21.379695892334,26.2077445983887,21.4481182098389
336,24.072624206543,23.6384162902832,21.6967239379883,23.8254222869873,23.7941226959229,21.3431777954102,26.9766368865967,21.436882019043
338,24.0637950897217,23.629186630249,21.6806716918945,23.8077659606934,23.8117790222168,21.3323421478271,27.1941413879395,21.4200267791748
340,24.0495491027832,23.6125335693359,21.6379337310791,23.7969303131104,23.8001403808594,21.3116760253906,27.5559139251709,21.3885250091553
342,24.0537624359131,23.6263790130615,21.6186714172363,23.789306640625,23.8121795654297,21.295223236084,27.6995792388916,21.3676567077637
344,24.0407218933105,23.6175498962402,21.5992069244385,23.7985363006592,23.8013458251953,21.284387588501,27.7465324401855,21.3477935791016
346,24.0260734558105,23.6125335693359,21.5731239318848,23.789306640625,23.8085689544678,21.2797718048096,27.7196445465088,21.3578243255615
348,24.0088176727295,23.5998916625977,21.5761337280273,23.7858943939209,23.8043556213379,21.2717456817627,27.6530284881592,21.3524074554443
350,24.0180473327637,23.6014976501465,21.5464363098145,23.7913131713867,23.7748584747314,21.2659282684326,27.6128997802734,21.3343486785889
352,24.001594543457,23.5998916625977,21.5303840637207,23.777868270874,23.7664318084717,21.2601089477539,27.5613327026367,21.3259220123291
354,24.0005912780762,23.5982875823975,21.5249671936035,23.7804775238037,23.777868270874,21.2420501708984,27.4794673919678,21.3405685424805
356,23.9592571258545,23.5852451324463,21.499885559082,23.7820835113525,23.7766647338867,21.2352275848389,27.4070320129395,21.3289318084717
358,24.0429286956787,23.9682865142822,21.4776134490967,23.7921161651611,23.7586059570313,21.2378368377686,27.3476390838623,21.3146858215332
360,24.0888767242432,24.0818538665771,21.4603576660156,23.8161926269531,23.785493850708,21.2390403747559,27.3002853393555,21.3154888153076
362,24.0068111419678,24.1053295135498,21.443904876709,23.8400707244873,23.7820835113525,21.2229881286621,27.236478805542,21.2948207855225
364,23.5906620025635,24.0956993103027,21.4212303161621,23.8547172546387,23.8001403808594,21.2113513946533,27.3484420776367,21.2801742553711
366,23.3213901519775,24.087272644043,21.4055805206299,23.8844146728516,23.803150177002,21.2017192840576,27.3081111907959,21.2536869049072
368,23.1829414367676,23.828031539917,21.3742790222168,23.9020709991455,23.7989368438721,21.195499420166,27.2579479217529,21.231616973877
370,23.0928497314453,23.5302658081055,21.3359546661377,23.9235420227051,23.7883033752441,21.170618057251,27.1764850616455,21.2007160186768
372,23.0549259185791,23.364128112793,21.3128795623779,23.9524345397949,23.7899074554443,21.1698150634766,27.0881977081299,21.1944961547852
374,23.0364665985107,23.2836666107178,21.2871971130371,23.980525970459,23.7786712646484,21.1495494842529,27.0077381134033,21.1734275817871
376,23.010181427002,23.2421321868896,21.2785682678223,24.0220603942871,23.8035526275635,21.1467418670654,26.928882598877,21.1617889404297
378,23.0029582977295,23.2202625274658,21.2871971130371,24.079647064209,23.8159923553467,21.1391162872314,26.8526344299316,21.1613883972168
380,22.9913196563721,23.2014007568359,21.2769622802734,24.132417678833,23.8123817443848,21.1429290771484,26.787223815918,21.1467418670654
382,22.9768733978271,23.1955814361572,21.2751579284668,24.1338233947754,23.831241607666,21.1525592803955,26.6818809509277,21.1477451324463
384,22.9963359832764,23.1959838867188,21.276762008667,24.1005153656006,23.8270282745361,21.1521587371826,26.6060352325439,21.1445331573486
386,22.9764709472656,23.1795291900635,21.2635192871094,24.0842628479004,23.8633460998535,21.1463394165039,26.5131340026855,21.1629943847656
388,22.9790802001953,23.1985912322998,21.2797718048096,24.0704174041748,23.8735790252686,21.1656017303467,26.4447135925293,21.1714210510254
390,22.959415435791,23.1851482391357,21.2759590148926,24.0742301940918,23.909294128418,21.1778411865234,26.3931465148926,21.1734275817871
392,22.973461151123,23.1951808929443,21.2912101745605,24.0766372680664,23.9377880096436,21.1702175140381,26.3313446044922,21.1684112548828
394,22.9706535339355,23.179931640625,21.2713451385498,24.0445327758789,24.0098209381104,21.1830596923828,26.3042583465576,21.1718215942383
396,22.9730606079102,23.1821384429932,21.280574798584,24.0804500579834,24.0870704650879,21.1826572418213,26.3839149475098,21.1625919342041
398,22.9744644165039,23.1733093261719,21.3624401092529,24.1765613555908,24.1163654327393,21.1786441802979,26.5548706054688,21.1561717987061
400,22.97727394104,23.1897621154785,21.4818267822266,24.1839847564697,24.1418495178223,21.1822566986084,26.4705963134766,21.1407222747803
402,22.9840965270996,23.1855487823486,21.655590057373,24.1839847564697,24.1737518310547,21.1513557434082,26.381908416748,21.1314907073975
404,22.9752674102783,23.1749153137207,21.7747764587402,24.2172927856445,24.182580947876,21.1521587371826,26.2968330383301,21.1184501647949
406,22.9873065948486,23.1851482391357,22.0157585144043,24.1723480224609,24.2030467987061,21.1164436340332,26.2573051452637,21.0937690734863
408,22.9798831939697,23.1769218444824,22.4375247955322,24.1538887023926,24.2148857116699,21.0975818634033,26.2029285430908,21.086145401001
410,22.9945297241211,23.1907653808594,22.7134189605713,24.0603847503662,24.2269248962402,21.0680866241455,26.1507606506348,21.0620670318604
412,22.9820899963379,23.1821384429932,22.8480548858643,23.8866214752197,24.2630424499512,21.0783195495605,26.1118335723877,21.0454120635986
414,22.9832935333252,23.1713027954102,22.9333324432373,23.7058353424072,24.2678565979004,21.0769138336182,26.0652828216553,21.0526351928711
416,22.9714546203613,23.1775226593018,22.9915199279785,23.5954780578613,24.2744789123535,21.0460147857666,25.9884338378906,21.0285587310791
418,22.9640312194824,23.1891613006592,23.0394763946533,23.5102024078369,24.2837085723877,21.0454120635986,25.8975391387939,21.0100975036621
420,22.9794807434082,23.1845455169678,23.0683689117432,23.4435863494873,24.2953472137451,21.0530376434326,25.7960109710693,21.0323696136475
422,22.9832935333252,23.1867523193359,23.0914440155029,23.402853012085,24.2798957824707,21.0702934265137,25.7532711029053,21.135705947876
424,22.9760704040527,23.1907653808594,23.1205387115479,23.3870029449463,24.2307376861572,21.0929660797119,25.6511402130127,21.2015190124512
426,22.9949321746826,23.1737117767334,23.1341819763184,23.3581085205078,24.1721477508545,21.0943717956543,25.4982452392578,21.2324180603027
